query_id,rank,recommended_place_name,recommended_district,recommended_place_type,candidate_source,baseline_score,raw_rank,district_match_score,place_type_score,time_context_score,voter_target_score,floating_population_score,worker_population_score,transit_access_score,market_commercial_score,welfare_policy_score,campaign_context_score,candidate_style_score,novelty_diversity_score,rank_score,semantic_similarity,composite_similarity,final_score,score,exact_place_hit,explanation
2026-03-30_11:00_동작구,1,노량진수산시장골목형상점가,동작구,market,market,0.4672,1,1.0,1.0,0.7,0.9,0.60446,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,1.0,0.32099,0.845849,1.434048,1.434048,True,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,2,이수미로 골목형상점가,동작구,market,market,0.4371,2,1.0,1.0,0.7,0.9,0.587905,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.989899,0.32099,0.845849,1.402818,1.402818,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,3,숭실마루길 골목형상점가,동작구,market,market,0.4293,3,1.0,1.0,0.7,0.9,0.583615,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.979798,0.32099,0.845849,1.3945,1.3945,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,4,성대전통시장,동작구,market,market,0.4285,4,1.0,1.0,0.7,0.9,0.583175,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.969697,0.32099,0.845849,1.393375,1.393375,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,5,남성사계시장(남성시장),동작구,market,market,0.4273,5,1.0,1.0,0.7,0.9,0.582515,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.959596,0.32099,0.845849,1.391839,1.391839,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,6,흑석시장 골목형상점가,동작구,market,market,0.4267,6,1.0,1.0,0.7,0.9,0.582185,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.949495,0.32099,0.845849,1.390919,1.390919,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,7,상도전통시장,동작구,market,market,0.4259,7,1.0,1.0,0.7,0.9,0.581745,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.939394,0.32099,0.845849,1.389794,1.389794,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,8,본동인정시장,동작구,market,market,0.4254,8,1.0,1.0,0.7,0.9,0.58147,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.929293,0.32099,0.845849,1.388978,1.388978,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,9,보라매다올길골목형상점가,동작구,market,market,0.4252,9,1.0,1.0,0.7,0.9,0.58136,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.919192,0.32099,0.845849,1.388469,1.388469,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-30_11:00_동작구,10,신대방1동 온누리길 골목형상점가,동작구,market,market,0.4236,10,1.0,1.0,0.7,0.9,0.58048,0.1,0.25,1.0,0.0,0.791667,0.162293,0.02,0.909091,0.32099,0.845849,1.386522,1.386522,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,1,신림,관악구,subway,subway,0.9468,1,0.0,1.0,0.3,0.85,0.86824,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,1.0,0.0,0.4925,1.55061,1.55061,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,2,잠실(송파구청),송파구,subway,subway,0.8013,2,0.0,1.0,0.3,0.85,0.788215,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.989899,0.0,0.4925,1.400806,1.400806,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,3,서울역,중구,subway,subway,0.7902,3,0.0,1.0,0.3,0.85,0.78211,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.979798,0.0,0.4925,1.389098,1.389098,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,4,구로디지털단지,구로구,subway,subway,0.776,4,0.0,1.0,0.3,0.85,0.7743,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.969697,0.0,0.4925,1.374204,1.374204,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,5,서울대입구(관악구청),관악구,subway,subway,0.7382,5,0.0,1.0,0.3,0.85,0.75351,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.959596,0.0,0.4925,1.335062,1.335062,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,6,신도림,구로구,subway,subway,0.7139,6,0.0,1.0,0.3,0.85,0.740145,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.949495,0.0,0.4925,1.309791,1.309791,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,7,연신내,은평구,subway,subway,0.667,7,0.0,1.0,0.3,0.85,0.71435,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.939394,0.0,0.4925,1.261298,1.261298,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,8,까치산,강서구,subway,subway,0.6301,8,0.0,1.0,0.3,0.85,0.694055,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.929293,0.0,0.4925,1.22308,1.22308,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,9,화곡,강서구,subway,subway,0.6251,9,0.0,1.0,0.3,0.85,0.691305,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.919192,0.0,0.4925,1.21764,1.21764,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-03-31_11:30_동대문구,10,쌍문,도봉구,subway,subway,0.623,10,0.0,1.0,0.3,0.85,0.69015,0.25,1.0,0.2,0.0,0.75,0.266992,0.02,0.909091,0.0,0.4925,1.215179,1.215179,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,1,서울역,중구,subway,subway,0.9642,1,0.0,1.0,0.25,0.85,0.90781,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,1.0,0.0,0.485,1.568918,1.568918,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,2,잠실(송파구청),송파구,subway,subway,0.9611,2,0.0,1.0,0.25,0.85,0.906105,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.989899,0.0,0.485,1.565429,1.565429,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,3,강남,강남구,subway,subway,0.9318,3,0.0,1.0,0.25,0.85,0.88999,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.979798,0.0,0.485,1.535021,1.535021,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,4,홍대입구,마포구,subway,subway,0.8656,4,0.0,1.0,0.25,0.85,0.85358,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.969697,0.0,0.485,1.466697,1.466697,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,5,고속터미널,서초구,subway,subway,0.8161,5,0.0,1.0,0.25,0.85,0.826355,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.959596,0.0,0.485,1.415533,1.415533,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,6,삼성(무역센터),강남구,subway,subway,0.7312,6,0.0,1.0,0.25,0.85,0.77966,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.949495,0.0,0.485,1.327995,1.327995,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,7,성수,성동구,subway,subway,0.7287,7,0.0,1.0,0.25,0.85,0.778285,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.939394,0.0,0.485,1.325123,1.325123,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,8,선릉,강남구,subway,subway,0.7238,8,0.0,1.0,0.25,0.85,0.77559,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.929293,0.0,0.485,1.319785,1.319785,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,9,용산,용산구,subway,subway,0.7194,9,0.0,1.0,0.25,0.85,0.77317,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.919192,0.0,0.485,1.314961,1.314961,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-02_16:00_양천구,10,구로디지털단지,구로구,subway,subway,0.6961,10,0.0,1.0,0.25,0.85,0.760355,0.25,1.0,0.2,0.0,0.75,0.299135,0.02,0.909091,0.0,0.485,1.290718,1.290718,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-04_10:00_노원구,1,노원,노원구,subway,subway,0.4295,10,1.0,1.0,0.3,0.85,0.583725,0.25,1.0,0.2,0.0,0.8125,0.273421,0.02,0.909091,0.270461,0.778921,1.223893,1.223893,False,"이 장소는 노원구 자치구 조건과 일치, subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,1,서울역,중구,subway,subway,0.9642,1,0.0,1.0,1.0,0.85,0.95781,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,1.0,0.0,0.5975,1.69206,1.69206,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,2,잠실(송파구청),송파구,subway,subway,0.9611,2,0.0,1.0,1.0,0.85,0.956105,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.989899,0.0,0.5975,1.688572,1.688572,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,3,강남,강남구,subway,subway,0.9318,3,0.0,1.0,1.0,0.85,0.93999,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.979798,0.0,0.5975,1.658163,1.658163,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,4,홍대입구,마포구,subway,subway,0.8656,4,0.0,1.0,1.0,0.85,0.90358,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.969697,0.0,0.5975,1.58984,1.58984,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,5,고속터미널,서초구,subway,subway,0.8161,5,0.0,1.0,1.0,0.85,0.876355,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.959596,0.0,0.5975,1.538676,1.538676,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,6,삼성(무역센터),강남구,subway,subway,0.7312,6,0.0,1.0,1.0,0.85,0.82966,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.949495,0.0,0.5975,1.451138,1.451138,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,7,성수,성동구,subway,subway,0.7287,7,0.0,1.0,1.0,0.85,0.828285,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.939394,0.0,0.5975,1.448266,1.448266,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,8,선릉,강남구,subway,subway,0.7238,8,0.0,1.0,1.0,0.85,0.82559,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.929293,0.0,0.5975,1.442928,1.442928,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,9,용산,용산구,subway,subway,0.7194,9,0.0,1.0,1.0,0.85,0.82317,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.919192,0.0,0.5975,1.438104,1.438104,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-05_17:40_양천구,10,구로디지털단지,구로구,subway,subway,0.6961,10,0.0,1.0,1.0,0.85,0.810355,0.55,1.0,0.2,0.0,0.75,0.26485,0.02,0.909091,0.0,0.5975,1.41386,1.41386,False,"이 장소는 subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,1,강북북부골목시장,강북구,market,market,0.4721,2,1.0,1.0,0.8,0.9,0.637155,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.989899,0.244629,0.846963,1.455828,1.455828,False,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,2,미소상인회 골목형상점가,강북구,market,market,0.4717,3,1.0,1.0,0.8,0.9,0.636935,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.979798,0.244629,0.846963,1.455114,1.455114,False,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,3,오패산로 골목형상점가,강북구,market,market,0.4713,4,1.0,1.0,0.8,0.9,0.636715,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.969697,0.244629,0.846963,1.4544,1.4544,False,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,4,우이골목시장골목형상점가,강북구,market,market,0.471,5,1.0,1.0,0.8,0.9,0.63655,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.959596,0.244629,0.846963,1.453788,1.453788,False,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,5,인수로골목형상점가,강북구,market,market,0.4709,6,1.0,1.0,0.8,0.9,0.636495,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.949495,0.244629,0.846963,1.453383,1.453383,False,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,6,수유재래시장,강북구,market,market,0.4702,7,1.0,1.0,0.8,0.9,0.63611,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.939394,0.244629,0.846963,1.45236,1.45236,True,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,7,솔샘시장 골목형상점가,강북구,market,market,0.4701,8,1.0,1.0,0.8,0.9,0.636055,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.929293,0.244629,0.846963,1.451954,1.451954,False,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,8,장미원골목시장,강북구,market,market,0.4688,9,1.0,1.0,0.8,0.9,0.63534,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.919192,0.244629,0.846963,1.450316,1.450316,False,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_16:30_강북구,9,수유전통시장,강북구,market,market,0.4681,10,1.0,1.0,0.8,0.9,0.634955,0.1,0.25,1.0,0.0,0.75,0.185865,0.076923,0.909091,0.244629,0.846963,1.449293,1.449293,True,"이 장소는 강북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,1,월곡달빛오거리골목형상점가,성북구,market,market,0.4759,1,1.0,1.0,0.85,0.9,0.689245,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,1.0,0.179259,0.847926,1.501535,1.501535,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,2,석계음식문화거리,성북구,market,market,0.4756,2,1.0,1.0,0.85,0.9,0.68908,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.989899,0.179259,0.847926,1.500924,1.500924,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,3,종암북바위길골목형상점가,성북구,market,market,0.4748,3,1.0,1.0,0.85,0.9,0.68864,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.979798,0.179259,0.847926,1.499799,1.499799,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,4,돈암시장,성북구,market,market,0.4738,4,1.0,1.0,0.85,0.9,0.68809,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.969697,0.179259,0.847926,1.498468,1.498468,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,5,정릉시장,성북구,market,market,0.473,5,1.0,1.0,0.85,0.9,0.68765,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.959596,0.179259,0.847926,1.497343,1.497343,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,6,성북천골목형상점가,성북구,market,market,0.4707,6,1.0,1.0,0.85,0.9,0.686385,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.949495,0.179259,0.847926,1.494677,1.494677,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,7,돌곶이시장,성북구,market,market,0.4704,7,1.0,1.0,0.85,0.9,0.68622,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.939394,0.179259,0.847926,1.494066,1.494066,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,8,정릉서경대길골목형상점가,성북구,market,market,0.4695,8,1.0,1.0,0.85,0.9,0.685725,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.929293,0.179259,0.847926,1.492838,1.492838,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,9,장위전통시장,성북구,market,market,0.4689,9,1.0,1.0,0.85,0.9,0.685395,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.919192,0.179259,0.847926,1.491918,1.491918,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-06_18:00_성북구,10,꿈의숲장곡골목형상점가,성북구,market,market,0.4684,10,1.0,1.0,0.85,0.9,0.68512,0.85,0.25,1.0,0.0,0.75,0.155865,0.041667,0.909091,0.179259,0.847926,1.491102,1.491102,False,"이 장소는 성북구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-07_15:40_동작구,1,노량진수산시장골목형상점가,동작구,market,market,0.5136,1,1.0,1.0,0.8,0.9,0.65998,0.1,0.25,1.0,0.0,0.75,0.19015,0.02,1.0,0.225635,0.845064,1.499629,1.499629,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-07_15:40_동작구,2,이수미로 골목형상점가,동작구,market,market,0.4843,2,1.0,1.0,0.8,0.9,0.643865,0.1,0.25,1.0,0.0,0.75,0.19015,0.02,0.989899,0.225635,0.845064,1.46922,1.46922,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-07_15:40_동작구,3,숭실마루길 골목형상점가,동작구,market,market,0.4765,3,1.0,1.0,0.8,0.9,0.639575,0.1,0.25,1.0,0.0,0.75,0.19015,0.02,0.979798,0.225635,0.845064,1.460903,1.460903,False,"이 장소는 동작구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
