query_id,rank,gold_place_name,recommended_place_name,exact_place_hit,district_match,place_type_match,time_context_match,campaign_context_match,voter_target_match,semantic_similarity,composite_similarity
2026-03-24_17:40_종로구,2,세종마을 음식문화거리,광장전통시장,False,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-24_17:40_종로구,3,세종마을 음식문화거리,광장시장,False,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-24_17:40_종로구,4,세종마을 음식문화거리,동대문종합시장D동,False,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-24_17:40_종로구,5,세종마을 음식문화거리,동대문문구?완구거리,False,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-24_17:40_종로구,6,세종마을 음식문화거리,동묘시장,False,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-24_17:40_종로구,7,세종마을 음식문화거리,창신골목시장,False,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-24_17:40_종로구,8,세종마을 음식문화거리,세종마을음식문화거리,True,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-24_17:40_종로구,9,세종마을 음식문화거리,북촌계동길 골목형상점가,False,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-24_17:40_종로구,10,세종마을 음식문화거리,통인시장,False,1.0,1.0,0.85,0.791667,0.9,0.304455,0.866696
2026-03-25_17:20_광진구,1,중곡제일골목시장,신성전통시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_17:20_광진구,2,중곡제일골목시장,자양전통시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_17:20_광진구,3,중곡제일골목시장,중곡제일골목시장,True,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_17:20_광진구,4,중곡제일골목시장,건리단길골목형상점가,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_17:20_광진구,5,중곡제일골목시장,자양15번가 골목형상점가,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_17:20_광진구,6,중곡제일골목시장,화양제일골목시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_17:20_광진구,7,중곡제일골목시장,자양한강전통시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_17:20_광진구,8,중곡제일골목시장,영동교골목시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_18:15_광진구,1,건대 맛의거리,신성전통시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_18:15_광진구,2,건대 맛의거리,자양전통시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_18:15_광진구,3,건대 맛의거리,중곡제일골목시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_18:15_광진구,4,건대 맛의거리,건리단길골목형상점가,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_18:15_광진구,5,건대 맛의거리,자양15번가 골목형상점가,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_18:15_광진구,6,건대 맛의거리,화양제일골목시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_18:15_광진구,7,건대 맛의거리,자양한강전통시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-25_18:15_광진구,8,건대 맛의거리,영동교골목시장,False,1.0,1.0,0.85,0.791667,0.9,0.314602,0.86771
2026-03-26_16:00_관악구,1,도림천,신림,False,1.0,1.0,0.25,0.8125,0.85,0.350687,0.779444
2026-03-26_16:00_관악구,2,도림천,서울대입구(관악구청),False,1.0,1.0,0.25,0.8125,0.85,0.350687,0.779444
2026-03-26_16:00_관악구,3,도림천,낙성대(강감찬),False,1.0,1.0,0.25,0.8125,0.85,0.350687,0.779444
2026-03-26_16:00_관악구,4,도림천,봉천,False,1.0,1.0,0.25,0.8125,0.85,0.350687,0.779444
2026-03-26_16:15_관악구,1,신원시장,신림별빛거리 골목형상점가,False,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-26_16:15_관악구,2,신원시장,녹두S밸리 골목형상점가,False,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-26_16:15_관악구,3,신원시장,행운담길 골목형상점가,False,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-26_16:15_관악구,4,신원시장,녹두 골목형상점가,False,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-26_16:15_관악구,5,신원시장,삼성동시장,False,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-26_16:15_관악구,6,신원시장,신원시장,True,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-26_16:15_관악구,7,신원시장,조원동펭귄시장,False,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-26_16:15_관악구,8,신원시장,관악신사시장,False,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-26_16:15_관악구,9,신원시장,인헌시장,False,1.0,1.0,0.8,0.791667,0.9,0.352602,0.86401
2026-03-28_12:50_성동구,1,응봉산 팔각정,성수,False,1.0,1.0,0.2,0.8125,0.85,0.310423,0.767917
2026-03-28_12:50_성동구,2,응봉산 팔각정,왕십리(성동구청),False,1.0,1.0,0.2,0.8125,0.85,0.310423,0.767917
2026-03-30_11:00_동작구,1,노량진수산시장,노량진수산시장골목형상점가,True,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-30_11:00_동작구,2,노량진수산시장,이수미로 골목형상점가,False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-30_11:00_동작구,3,노량진수산시장,숭실마루길 골목형상점가,False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-30_11:00_동작구,4,노량진수산시장,성대전통시장,False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-30_11:00_동작구,5,노량진수산시장,남성사계시장(남성시장),False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-30_11:00_동작구,6,노량진수산시장,흑석시장 골목형상점가,False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
