model_name,P@1,R@1,NDCG@1,P@3,R@3,NDCG@3,P@5,R@5,NDCG@5,P@10,R@10,NDCG@10,Raw Recall@50,Raw Recall@100,District Match@10,Place Type Match@10,Time Context Match@10,Campaign Context Match@10,Mean Composite Similarity@10,Exact Place Hit@10,objective,Precision@1,Precision@3,Precision@5,Recall@10
baseline,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.03809523809523809,0.11428571428571428,0.08418270372449103,0.04285714285714286,0.21428571428571427,0.12474614519818168,0.027142857142857146,0.2714285714285714,0.14373056300769246,0.2714285714285714,0.2714285714285714,0.721627408993576,0.9197002141327623,0.6403640256959315,0.7003926531049252,0.7061284111349037,0.044967880085653104,0.44196805716281784,0.04285714285714286,0.03809523809523809,0.04285714285714286,0.2714285714285714
context_ranking,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.03809523809523809,0.11428571428571428,0.08418270372449103,0.037142857142857144,0.18571428571428572,0.1130671542652112,0.027142857142857146,0.2714285714285714,0.1422289202778083,0.2714285714285714,0.2714285714285714,0.721627408993576,0.9200214132762312,0.6451820128479657,0.7006335524625268,0.7070627366167024,0.044967880085653104,0.4419023665756667,0.04285714285714286,0.03809523809523809,0.037142857142857144,0.2714285714285714
candidate_profile_ranking,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.03809523809523809,0.11428571428571428,0.08418270372449103,0.037142857142857144,0.18571428571428572,0.1130671542652112,0.027142857142857146,0.2714285714285714,0.1422289202778083,0.2714285714285714,0.2714285714285714,0.721627408993576,0.9204496788008566,0.645610278372591,0.7009547516059959,0.7073907858672377,0.044967880085653104,0.4420322162544676,0.04285714285714286,0.03809523809523809,0.037142857142857144,0.2714285714285714
similarity_optimized_ranking,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.03809523809523809,0.11428571428571428,0.08418270372449103,0.04285714285714286,0.21428571428571427,0.12474614519818168,0.027142857142857146,0.2714285714285714,0.14373056300769246,0.2714285714285714,0.2714285714285714,0.721627408993576,0.9204496788008566,0.645610278372591,0.7009547516059959,0.7073907858672377,0.044967880085653104,0.442557791209927,0.04285714285714286,0.03809523809523809,0.04285714285714286,0.2714285714285714
final_proposed,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.03809523809523809,0.11428571428571428,0.08418270372449103,0.04285714285714286,0.21428571428571427,0.12474614519818168,0.027142857142857146,0.2714285714285714,0.14373056300769246,0.2714285714285714,0.2714285714285714,0.721627408993576,0.9204496788008566,0.645610278372591,0.7009547516059959,0.7073907858672378,0.044967880085653104,0.442557791209927,0.04285714285714286,0.03809523809523809,0.04285714285714286,0.2714285714285714
