market_id,market_name,district_name,market_address,market_type,floor_area,store_count
노원구_상계주공15단지_상가_상점가,상계주공15단지 상가 상점가,노원구,서울특별시 노원구 동일로227길 26 상계주공15단지 상가 상점가,상점가,7856.79,42
노원구_상계주공1단지_가상가_상점가,상계주공1단지 가상가 상점가,노원구,서울특별시 노원구 덕릉로 459-37 상계주공1단지 가상가,상점가,3015.0,48
노원구_상계중앙시장,상계중앙시장,노원구,서울특별시 노원구 상계로23나길 33 상계중앙시장,골목형,21428.0,59
노원구_중계_씨앤미상가_상점가,중계 씨앤미상가 상점가,노원구,서울 노원구 동일로204가길 34 씨앤미복합빌딩,상점가,37726.13,110
노원구_중계동_시영2단지_무지개종합상가_상점가,중계동 시영2단지 무지개종합상가 상점가,노원구,"서울특별시 노원구 동일로 1280 중계그린아파트A,B상가",상점가,1800.0,70
노원구_중계동시영B상가상점가,중계동시영B상가상점가,노원구,"서울특별시 노원구 동일로 1279 중계그린아파트A,B상가",상점가,4121.0,77
은평구_대림골목시장,대림골목시장,은평구,서울시은평구 응암로4길 27-1 대림골목시장,골목형,1700.0,72
은평구_대림시장,대림시장,은평구,서울시 은평구 응암로 4길 22 대림시장,건물형,2401.0,61
은평구_대조시장,대조시장,은평구,서울시 은평구 불광로 8 대조시장,골목형,5126.0,102
은평구_불광먹자골목형상점가,불광먹자골목형상점가,은평구,서울시 은평구 통일로66길 4-1 불광먹자골목,골목형,42428.08,69
은평구_불광천나들이거리골목형상점가,불광천나들이거리골목형상점가,은평구,서울 은평구 응암로9길 3 응암로9길 일대,골목형,19808.44,67
은평구_수일시장,수일시장,은평구,서울 은평구 수색로16길 5-1 수일시장,건물형,1074.0,1
은평구_신응암시장,신응암시장,은평구,서울시 은평구 응암로 22길 3-1 신응암시장,골목형,1700.0,49
은평구_양지시장,양지시장,은평구,"은평구 응암로4길20,22,24,26,26-1,26-3 양지시장",건물형,1244.0,1
은평구_연서시장,연서시장,은평구,서울시 은평구 불광동 850 2층 연서시장,건물형,2785.0,89
은평구_연신내골목형상점가,연신내골목형상점가,은평구,서울시 은평구 연서로29길 11-12 2층,상점가,112413.0,601
은평구_응암시장,응암시장,은평구,서울 은평구 응암로 252 응암시장,건물형,614.0,22
은평구_응암오거리상점가,응암오거리상점가,은평구,서울시 은평구 응암로9길6-15 응암오거리상점가,상점가,2600.0,121
은평구_제일시장,제일시장,은평구,서울시 은평구 통일로 731 제일시장,건물형,1335.9,52
은평구_증산종합시장,증산종합시장,은평구,서울시 은평구 증산로3길 12 증산시장,건물형,2171.0,100
은평구_포수말골목형상점가,포수말골목형상점가,은평구,서울 은평구 은평로10길 4 은평로 10길 일대,골목형,12450.3,74
서대문구_경찰청골목형상점가,경찰청골목형상점가,서대문구,서울 서대문구 통일로 107-23 일대,골목형,1807.17,43
서대문구_남이동길골목형상점가,남이동길골목형상점가,서대문구,서울 서대문구 모래내로 247 남가좌동 329-7~남가좌동 346-3 일원,골목형,0.0,85
서대문구_백련시장,백련시장,서대문구,서울특별시 서대문구 가재울로6길 53-87 백련시장,건물형,6865.0,32
서대문구_연희사러가,연희사러가,서대문구,서울특별시 서대문구 연희맛로 23 사러가쇼핑센터,건물형,3719.0,34
서대문구_영천시장,영천시장,서대문구,서울특별시 서대문구 영천시장길 27 영천시장,골목형,0.0,86
서대문구_유진상가,유진상가,서대문구,서울특별시 서대문구 통일로 484 유진상가,건물형,11283.0,62
서대문구_인왕시장,인왕시장,서대문구,서울특별시 서대문구 인왕시장길 18 인왕시장,건물형,4321.0,149
서대문구_포방터시장,포방터시장,서대문구,서울특별시 서대문구 포방터길 46 포방터시장,골목형,7310.0,66
서대문구_홍제골목형상점가,홍제골목형상점가,서대문구,서울 서대문구 통일로40안길 5 홍제골목형상점가,골목형,3862.56,48
마포구_공덕시장,공덕시장,마포구,"서울특별시 마포구 만리재로 19 B동, 공덕시장",건물형,1699.0,26
마포구_도화동상점가,도화동상점가,마포구,"서울특별시 마포구 도화길, 새창로2길 일대 도화동상점가",상점가,5650.0,142
마포구_동진시장,동진시장,마포구,서울특별시 마포구 성미산로 198 동진시장,건물형,492.0,24
마포구_마포농수산물시장,마포농수산물시장,마포구,서울특별시 마포구 월드컵로 235 마포농수산물시장,건물형,17319.945,146
마포구_마포시장,마포시장,마포구,"서울특별시 마포구 만리재로 23(04214)서울특별시 마포구 마포대로6길 16 A동, 마포시장 C동, 마포시장",건물형,1689.0,78
마포구_망원동월드컵시장,망원동월드컵시장,마포구,서울특별시 마포구 망원로7길 일대 망원동월드컵시장,골목형,5473.39,50
마포구_망원시장,망원시장,마포구,서울특별시 마포구 망원로8길 일대 망원시장,골목형,11159.9,88
마포구_방울내길_골목형상점가,방울내길 골목형상점가,마포구,서울 마포구 방울내로 53 서울특별시 마포구 방울내로53~80,상점가,3033.9,77
마포구_상암동상점가,상암동상점가,마포구,서울특별시 마포구 월드컵북로44길 33 상암동상점가,상점가,5558.36,175
마포구_서교시장,서교시장,마포구,서울특별시 마포구 홍익로3길 20 서교시장,건물형,12640.0,48
마포구_신수시장,신수시장,마포구,서울특별시 마포구 토정로17길 17 신수시장,건물형,1092.0,0
마포구_아현시장,아현시장,마포구,서울특별시 마포구 마포대로21길 70 일대 아현시장,골목형,18849.35,148
마포구_연남동골목형상점가,연남동골목형상점가,마포구,서울 마포구 동교로 268 1층,골목형,10315.2,179
마포구_영진시장,영진시장,마포구,서울특별시 마포구 동교로12길 21 영진시장,건물형,3761.0,42
마포구_용강동상점가,용강동상점가,마포구,서울특별시 마포구 토정로 315 일대 용강동상점가,상점가,67311.38,108
마포구_합정시장,합정시장,마포구,서울특별시 마포구 양화진길 5 합정시장,건물형,5433.0,8
마포구_홍대걷고싶은거리상점가,홍대걷고싶은거리상점가,마포구,서울특별시 마포구 어울마당로 109~155 일대 홍대걷고싶은거리상점가,상점가,5135.0,192
마포구_홍대레드로드골목형상점가,홍대레드로드골목형상점가,마포구,서울 마포구 잔다리로 8-3 잔다리로 8-3 일대,골목형,3845.3,91
마포구_홍대소상공인상점가,홍대소상공인상점가,마포구,서울특별시 마포구 홍익로3길 37 홍대소상공인상점가,상점가,4019.0,168
마포구_아현동손기정길골목형상점가,아현동손기정길골목형상점가,마포구,서울 마포구 손기정로1길 24,골목형,1787.29,36
양천구_경창시장,경창시장,양천구,서울시 양천구 오목로9길 31 경창시장,골목형,2320.0,51
양천구_목2동시장,목2동시장,양천구,서울시 양천구 목동중앙북로16길 3 목2동시장,골목형,3020.0,87
양천구_목3동_골목형상점가,목3동 골목형상점가,양천구,서울 양천구 목동중앙북로 38 목3동 골목형상점가,상점가,0.0,181
양천구_목동깨비시장,목동깨비시장,양천구,서울시 양천구 목동중앙북로6길 5 목동깨비시장,골목형,5106.0,89
양천구_목동로데오골목형상점가,목동로데오골목형상점가,양천구,서울 양천구 목동로25길 19 일원,상점가,6549.0,110
양천구_목사랑시장,목사랑시장,양천구,서울시 양천구 목동중앙남로7길 8 목사랑시장,골목형,1970.0,80
양천구_서서울골목형상점가,서서울골목형상점가,양천구,서울시 양천구 곰달래로13길 15 서서울골목형상점가,상점가,7221.0,49
양천구_신곡시장_골목형상점가,신곡시장 골목형상점가,양천구,서울 양천구 남부순환로79길 33-2 신곡시장 골목형상점가,상점가,0.0,104
양천구_신곡종합시장,신곡종합시장,양천구,서울시 양천구 신월로16길 5 신곡종합시장,건물형,1150.0,10
양천구_신영시장,신영시장,양천구,서울시 양천구 월정로 161-5 신영시장,골목형,4520.0,106
양천구_신월3동시장골목형상점가,신월3동시장골목형상점가,양천구,서울시 양천구 남부순환로40가길 1-1 신월3동시장골목형상점가,상점가,7228.08,140
양천구_신월7동골목시장,신월7동골목시장,양천구,서울시 양천구 지양로10길 3 신월7동골목시장,골목형,480.0,10
양천구_신정1동골목시장,신정1동골목시장,양천구,서울시 양천구 중앙로34길 28 신정1동골목시장,골목형,1560.0,38
양천구_신정제일시장,신정제일시장,양천구,서울시 양천구 중앙로34길 30 신정제일시장,건물형,2223.0,52
양천구_오목교중앙시장,오목교중앙시장,양천구,서울시 양천구 신목로4길 45 오목교중앙시장,골목형,1560.0,65
양천구_오목내길골목형상점가,오목내길골목형상점가,양천구,서울 양천구 신목로6길 41 일원,골목형,2795.93,63
양천구_우성상가,우성상가,양천구,서울시 양천구 지양로 78 우성상가,건물형,5035.0,22
양천구_월정로시장,월정로시장,양천구,서울시 양천구 월정로29길 3 월정로시장,골목형,2230.0,77
강서구_강서구청먹자골목_골목형상점가,강서구청먹자골목 골목형상점가,강서구,서울 강서구 화곡로 354-10 화곡동 1110-3 ~ 1121-2 일대,골목형,48271.54,142
강서구_강서수산시장_골목형상점가,강서수산시장 골목형상점가,강서구,서울 강서구 발산로 24 수협공판장,건물형,44863.26,90
강서구_강서행복한길골목형상점가,강서행복한길골목형상점가,강서구,서울 강서구 화곡로31길 29 화곡동 1057-7~1061-10 일대,골목형,4548.25,51
강서구_공항대로_골목형상점가,공항대로 골목형상점가,강서구,"서울 강서구 공항대로61길 42 염창동 271~274-1, 등촌동 633-29, 647-64~647-86 일대",골목형,9756.64,74
강서구_까치산시장,까치산시장,강서구,서울특별시 강서구 강서로12길 14 까치산시장,골목형,26139.0,134
강서구_남부골목시장,남부골목시장,강서구,서울특별시 강서구 등촌로 5길 62-4 남부골목시장,골목형,21776.0,150
강서구_방신전통시장,방신전통시장,강서구,서울특별시 강서구 방화동로 124-1 방신전통시장 고객지원센타,골목형,6963.0,91
강서구_봉제산길_골목형상점가,봉제산길 골목형상점가,강서구,"서울 강서구 등촌로39길 6 등촌동 512-7 ~ 514-58, 524-2~524-32 일대",골목형,7979.35,61
강서구_송화벽화시장,송화벽화시장,강서구,서울특별시 강서구 강서로45나길 송화벽화시장,골목형,26319.0,67
강서구_화곡본동시장,화곡본동시장,강서구,서울특별시 강서구 화곡로 32길 18 일원 화곡본동시장,골목형,5804.9,50
강서구_화곡중앙시장,화곡중앙시장,강서구,서울특별시 강서구 월정로30길66 화곡중앙시장,골목형,9436.0,58
강서구_가양역사거리_골목형상점가,가양역사거리 골목형상점가,강서구,서울 강서구 공항대로45길 15,골목형,34989.49,69
강서구_공항골목시장_골목형상점가,공항골목시장 골목형상점가,강서구,서울 강서구 남부순환로11가길 74,골목형,9820.92,56
강서구_공항동_먹자골목_골목형상점가,공항동 먹자골목 골목형상점가,강서구,서울 강서구 송정로 32-1,골목형,79370.82,89
강서구_송정역_카페거리_골목형상점가,송정역 카페거리 골목형상점가,강서구,서울 강서구 공항대로8길 14,골목형,13505.22,63
구로구_가리봉시장,가리봉시장,구로구,서울특별시 구로구 우마길 15 가리봉시장,골목형,8858.0,70
구로구_개봉입구골목상가_골목형상점가,개봉입구골목상가 골목형상점가,구로구,서울 구로구 경인로35길 14 ~경인로35길 55 일대,골목형,2711.0,35
구로구_개봉중앙_골목형상점가,개봉중앙 골목형상점가,구로구,서울 구로구 개봉로17길 7 ~37 일대 개봉중앙 골목형상점가,골목형,3294.0,59
구로구_개봉중앙시장,개봉중앙시장,구로구,서울특별시 구로구 개봉로17길 34 개봉중앙시장,건물형,1515.0,21
구로구_개봉프라자,개봉프라자,구로구,서울특별시 구로구 고척로40길 19 개봉프라자,건물형,9974.0,99
구로구_고척골목시장상점가,고척골목시장상점가,구로구,서울특별시 구로구 중앙로10길 21 일대 고척골목시장상점가,상점가,8452.0,62
구로구_고척근린시장,고척근린시장,구로구,서울특별시 구로구 경인로33길 98-9 고척근린시장,골목형,6013.0,70
구로구_고척프라자,고척프라자,구로구,서울특별시 구로구 중앙로10길 7 고척프라자,건물형,11965.0,16
구로구_구로시장,구로시장,구로구,서울특별시 구로구 구로동로22길 20-27 구로시장,골목형,5091.0,158
구로구_그라운드고척_골목형상점가,그라운드고척 골목형상점가,구로구,"서울 구로구 경인로47길 6 경인로47길 일대 및 중앙로6길, 중앙로8길 일부 그라운드고척 골목형상점가",골목형,14030.0,211
구로구_남구로시장,남구로시장,구로구,서울특별시 구로구 구로동로28길 16-7(구로동) 일원 남구로시장,골목형,24544.0,182
구로구_오류버들시장_골목형상점가,오류버들시장 골목형상점가,구로구,"서울 구로구 오류로8길 6 오류로8길 일대 및 오류로, 서해안로 일부 오류버들시장 골목형상점가",골목형,25507.0,383
구로구_오류시장,오류시장,구로구,서울특별시 구로구 경인로19가길 14-1 오류시장,건물형,3947.0,127
구로구_극동종합상가_골목형상점가,극동종합상가 골목형상점가,구로구,서울 구로구 구로중앙로7길 28,건물형,1407.82,53
구로구_오류골먹자골목_골목형상점가,오류골먹자골목 골목형상점가,구로구,서울 구로구 경인로23길 8,건물형,4785.0,72
금천구_대명여울빛거리시장,대명여울빛거리시장,금천구,서울특별시  시흥대로52길 70 대명여울빛거리시장,골목형,22929.0,218
금천구_독산동_맛나는거리상점가,독산동 맛나는거리상점가,금천구,서울특별시 시흥대로 398 ~ 독산로 247 독산동 맛나는거리상점가,상점가,18021.0,153
금천구_독산동_우시장,독산동 우시장,금천구,서울특별시 범안로 1209 독산동 우시장,상점가,18600.0,137
금천구_법원단지길_상점가,법원단지길 상점가,금천구,"서울 금천구 독산로 136 136, 138 , 독산로 36길-50길 일대",골목형,16341.74,91
금천구_별빛남문시장,별빛남문시장,금천구,서울특별시 금천구 시흥대로144길 17 별빛남문시장,골목형,13079.0,102
금천구_비단길현대시장,비단길현대시장,금천구,서울특별시 금천구 독산로41길 7 비단길현대시장,골목형,23598.0,180
금천구_아름다운_별장거리,아름다운 별장거리,금천구,서울 금천구 금하로24길 24 (시흥동),상점가,20347.16,88
금천구_은행나무시장,은행나무시장,금천구,서울특별시 금하로25길 1~35 골목일대 은행나무시장,골목형,2202.0,53
금천구_정훈한마음골목시장,정훈한마음골목시장,금천구,"서울특별시 금천구 독산로64길,65길 일대 정훈한마음골목시장",골목형,6814.0,100
금천구_천리단길_상점가,천리단길 상점가,금천구,서울 금천구 시흥대로63길 37 2층,골목형,2891.7,45
영등포구_남서울상가,남서울상가,영등포구,서울특별시 영등포구 영중로14길 11 남서울상가,건물형,8580.0,69
영등포구_대림중앙골목형상점가,대림중앙골목형상점가,영등포구,서울특별시 영등포구 디지털로37길 29 대림중앙골목형상점가,상점가,9525.0,39
영등포구_대림중앙시장,대림중앙시장,영등포구,서울특별시 영등포구 디지털로37나길 21 대림중앙시장,골목형,2974.0,91
영등포구_대신시장,대신시장,영등포구,서울특별시 영등포구 도신로60길 7 대신시장,건물형,12968.0,181
영등포구_도림시장,도림시장,영등포구,서울특별시 영등포구 도영로 50 도림시장,건물형,4156.0,6
영등포구_동남상가,동남상가,영등포구,서울특별시 영등포구 영등포로37길 4 동남상가,건물형,5722.0,71
영등포구_로타리상가,로타리상가,영등포구,서울특별시 영등포구 영등포로 219 로타리상가,건물형,5504.0,91
영등포구_삼구시장,삼구시장,영등포구,서울특별시 영등포구 영등포로 219 삼구시장,건물형,3758.0,55
영등포구_샛강두리골목형상점가,샛강두리골목형상점가,영등포구,"서울 영등포구 도신로64길 1 도신로64길, 영등포로72길",상점가,3513.0,74
영등포구_선유도역골목형상점가,선유도역골목형상점가,영등포구,서울특별시 영등포구 선유로47길 34 선유도역골목형상점가,상점가,1201.8,37
영등포구_선유로운골목형상점가,선유로운골목형상점가,영등포구,"서울 영등포구 양평로22길 13 양평로22길 일대, 선유로51길 일부",골목형,3392.0,67
영등포구_신동시장,신동시장,영등포구,서울특별시 영등포구 가마산로69가길 12 신동시장,건물형,1877.0,11
영등포구_영등포로타리지하도상가,영등포로타리지하도상가,영등포구,서울특별시 영등포구 영중로 지하20 영등포로타리지하도상가,지하도상가,6161.0,99
영등포구_영등포시장기계공구상가,영등포시장기계공구상가,영등포구,서울특별시 영등포구 영중로14길 48 영등포시장기계공구상가,골목형,35477.0,369
영등포구_영등포시장지하도상가,영등포시장지하도상가,영등포구,서울특별시 영등포구 영등포로 지하221 영등포시장지하도상가,지하도상가,1599.0,68
영등포구_영등포역지하도상가,영등포역지하도상가,영등포구,서울특별시 영등포구 경인로 지하843 영등포역지하도상가,지하도상가,4678.0,74
영등포구_영등포유통상가,영등포유통상가,영등포구,서울특별시 영등포구 영등포로 109 영등포유통상가,건물형,75575.0,1470
영등포구_영등포전통시장,영등포전통시장,영등포구,서우륵별시 영등포구 영등포로45길 16-1 영등포전통시장,골목형,5245.0,100
영등포구_영등포청과시장,영등포청과시장,영등포구,서울특별시 영등포구 영신로39길 14 영등포청과시장,골목형,19800.0,151
영등포구_영신상가,영신상가,영등포구,서울특별시 영등포구 영등포로 225 영신상가,건물형,10323.0,96
영등포구_영일시장,영일시장,영등포구,서울특별시 영등포구 문래로30길 27 영일시장,골목형,1897.0,64
영등포구_우리시장,우리시장,영등포구,서울특별시 영등포구 도림로64길 16-1 우리시장,골목형,2991.0,89
영등포구_제일상가,제일상가,영등포구,서울특별시 영등포구 영등포로 225 제일상가,건물형,1063.0,51
동작구_강남시장,강남시장,동작구,동작구 상도로 357 강남시장,건물형,2471.0,21
동작구_남성사계시장(남성시장),남성사계시장(남성시장),동작구,동작구 동작대로 129 일원 남성사계시장,골목형,10984.0,137
동작구_남성역골목시장,남성역골목시장,동작구,동작구 사당로16가길 19  일원 남성역골목시장,골목형,9021.0,71
동작구_노량진수산시장골목형상점가,노량진수산시장골목형상점가,동작구,서울 동작구 노들로 674 노량진 수산물 도매시장,건물형,118346.0,706
동작구_만양로상점가,만양로상점가,동작구,동작구 만양로 92 일원 만양로상점가,상점가,0.0,30
동작구_보라매다올길골목형상점가,보라매다올길골목형상점가,동작구,서울 동작구 여의대방로24가길 5 일대,골목형,13216.0,81
동작구_본동인정시장,본동인정시장,동작구,동작구 매봉로 177 본동인정시장,골목형,12176.0,91
동작구_사당1동먹자골목상점가,사당1동먹자골목상점가,동작구,동작대로3길 14 일원 사당1동먹자골목상점가,골목형,3063.0,81
동작구_사당시장,사당시장,동작구,동작구 사당로 244 사당시장,건물형,3843.0,15
동작구_상도도깨비골목형상점가,상도도깨비골목형상점가,동작구,동작구 상도로 22길 일대 상도도깨비 골목형상점가,상점가,9510.0,100
동작구_상도약수골목형상점가,상도약수골목형상점가,동작구,동작구 양녕로26길 10 일대 상도약수골목형상점가,상점가,9867.0,102
동작구_상도전통시장,상도전통시장,동작구,동작구 상도로37길 62 일원 상도전통시장,골목형,16463.0,73
동작구_성대시장,성대시장,동작구,동작구 상도로 102 성대건물시장,건물형,6831.0,45
동작구_성대전통시장,성대전통시장,동작구,국사봉1길 41 일원 성대전통시장,골목형,20290.0,100
동작구_신노량진시장,신노량진시장,동작구,동작구 장승배기로 123-6 신노량진시장,건물형,3512.0,123
동작구_이수미로_골목형상점가,이수미로 골목형상점가,동작구,서울 동작구 동작대로27가길 5 동작대로 27가길 일대,골목형,34288.0,183
동작구_노량진_만나로_골목형상점가,노량진 만나로 골목형상점가,동작구,서울 동작구 만양로 92,골목형,5818.0,54
동작구_숭실마루길_골목형상점가,숭실마루길 골목형상점가,동작구,서울 동작구 사당로 28,골목형,19783.0,120
동작구_신대방1동_온누리길_골목형상점가,신대방1동 온누리길 골목형상점가,동작구,서울 동작구 신대방길 112-4,골목형,7665.0,83
동작구_흑석시장_골목형상점가,흑석시장 골목형상점가,동작구,서울 동작구 서달로12길 19,골목형,6227.0,154
관악구_강남골목시장,강남골목시장,관악구,서울 관악구 조원로6길 15 강남골목시장,상점가,8071.96,59
관악구_관악신사시장,관악신사시장,관악구,서울특별시 관악구 관천로19길 89 관악신사시장,골목형,3778.0,100
관악구_관악종합시장,관악종합시장,관악구,서울특별시 관악구 신원로 23 관악종합시장,건물형,2928.92,57
관악구_관악중부시장,관악중부시장,관악구,서울특별시 관악구 관악로 222 관악중부시장,상점가,2391.0,48
관악구_난곡골목형상점가,난곡골목형상점가,관악구,서울특별시 관악구 난곡로24길 12 난곡골목형상점가,상점가,6947.0,79
관악구_남현동_예술인마을_골목형상점가,남현동 예술인마을 골목형상점가,관악구,서울 관악구 남현3길 78 외 64필지,상점가,50878.18,212
관악구_녹두_골목형상점가,녹두 골목형상점가,관악구,서울 관악구 신림로11길 20 녹두 골목형상점가,골목형,14978.0,88
관악구_녹두S밸리_골목형상점가,녹두S밸리 골목형상점가,관악구,서울 관악구 호암로22길 76 녹두S밸리 골목형상점가,골목형,20122.0,81
관악구_미성동도깨비시장,미성동도깨비시장,관악구,서울특별시 관악구 미성3길 1 미성동도깨비시장,상점가,9190.26,83
관악구_봉리단길_골목형상점가,봉리단길 골목형상점가,관악구,서울시 관악구 장군봉1길 56 봉리단길 골목형상점가,상점가,20432.0,223
관악구_봉일시장,봉일시장,관악구,서울특별시 관악구 은천로 28 봉일시장,건물형,19098.52,35
관악구_봉천달빛길_골목형상점가,봉천달빛길 골목형상점가,관악구,서울 관악구 남부순환로 1739-8 등 27필지,상점가,7715.0,114
관악구_봉천제일종합시장,봉천제일종합시장,관악구,서울특별시 관악구 청룡2길 29 봉천제일종합시장,건물형,3776.06,51
관악구_봉천중앙시장,봉천중앙시장,관악구,서울특별시 관악구 관악로 211 봉천중앙시장,건물형,3406.0,36
관악구_봉천현대시장,봉천현대시장,관악구,서울특별시 관악구 양녕로 49 봉천현대시장,건물형,2069.0,56
관악구_삼성동시장,삼성동시장,관악구,서울특별시 관악구 원신1길 28-1 신림동 삼성동시장,골목형,4800.0,120
관악구_서림_행복가득한_골목형상점가,서림 행복가득한 골목형상점가,관악구,서울 관악구 신림로 208 인근,상점가,6503.0,51
관악구_서원동상점가,서원동상점가,관악구,서울특별시 관악구 신림로 329 서원동상점가,상점가,17115.0,200
관악구_신림종합시장,신림종합시장,관악구,서울특별시 관악구 남부순환로 157길 63 신림종합시장,건물형,3778.0,25
관악구_신림중앙시장,신림중앙시장,관악구,서울특별시 관악구 조원로16길 27 신림중앙시장,건물형,6167.28,292
관악구_신림현대종합상가,신림현대종합상가,관악구,서울특별시 관악구 신림로 29길 3-20 신림현대종합상가,건물형,5053.0,45
관악구_신신림시장,신신림시장,관악구,서울특별시 관악구 원신2길 34 신신림시장,건물형,1824.0,11
관악구_신원시장,신원시장,관악구,서울특별시 관악구 신원로3길 20-3 신원시장,골목형,3678.0,119
관악구_우림시장,우림시장,관악구,서울특별시 관악구 난곡로 26길 19 우림시장,건물형,1726.0,17
관악구_원당종합시장,원당종합시장,관악구,서울특별시 관악구 남부순환로248길 35 원당종합시장,건물형,2058.84,7
관악구_인헌시장,인헌시장,관악구,서울 관악구 인헌6길 24 인헌시장,골목형,9751.0,52
관악구_조원동펭귄시장,조원동펭귄시장,관악구,서울특별시 관악구 조원로16길 27 조원동펭귄시장,골목형,9831.0,75
관악구_행운담길_골목형상점가,행운담길 골목형상점가,관악구,서울 관악구 남부순환로233길 16 행운담길 골목형상점가,골목형,15357.7,97
관악구_신림별빛거리_골목형상점가,신림별빛거리 골목형상점가,관악구,서울 관악구 봉천로6길 29,골목형,52916.0,215
서초구_강남터미널지하도상점가(고투몰),강남터미널지하도상점가(고투몰),서초구,서울 서초구 신반포로 지하 200 강남터미널지하쇼핑몰,지하도상가,31125.0,619
서초구_고속터미널역지하철역상점가(엔터식스_강남점),고속터미널역지하철역상점가(엔터식스 강남점),서초구,서울 서초구 신반포로 지하 188 강남고속터미널역,지하도상가,6524.0,31
서초구_남부종합시장,남부종합시장,서초구,서울특별시 서초구 방배중앙로 27길 17 남부종합시장,건물형,5975.0,123
서초구_말죽거리_골목형상점가,말죽거리 골목형상점가,서초구,서울 서초구 남부순환로356길 49 코사마트,상점가,14870.0,106
서초구_서초쇼핑_골목형상점가,서초쇼핑 골목형상점가,서초구,서울 서초구 고무래로 90-7 서초쇼핑,건물형,8610.38,89
서초구_양재시장,양재시장,서초구,서울특별시 서초구 남부순환로 356길 15 양재종합시장,건물형,2525.0,30
강남구_강남개포시장,강남개포시장,강남구,서울특별시 강남구 개포로82길11 삼우빌딩 305호,상점가,56608.0,137
강남구_강남시장,강남시장,강남구,동작구 상도로 357 강남시장,건물형,2471.0,21
강남구_강남언주로_상가,강남언주로 상가,강남구,서울특별시 강남구 언주로98길 5-4 강남언주로상가,상점가,2008.0,34
강남구_강남역지하도상점,강남역지하도상점,강남구,서울특별시 강남구 강남대로 지하396 강남역지하도상점,지하도상가,12099.0,212
강남구_논현종합시장,논현종합시장,강남구,서울특별시 강남구 봉은사로33길 33 논현종합시장(관리처분계획인가처분),건물형,1215.0,40
강남구_도곡시장,도곡시장,강남구,서울 강남구 선릉로69길 19 역삼래미안아파트상가동 402호,상점가,33361.0,86
강남구_신사시장,신사시장,강남구,서울특별시 강남구 압구정로29길 72-1 신사시장,상점가,2931.59,62
강남구_영동전통시장,영동전통시장,강남구,서울특별시 강남구 강남대로 128길 20 영동전통시장,골목형,13100.0,140
강남구_은마종합상점,은마종합상점,강남구,서울특별시 강남구 삼성로 212 은마종합상점,상점가,10092.0,549
강남구_청담삼익시장,청담삼익시장,강남구,서울특별시 강남구 학동로101길26 청담삼익시장,건물형,2870.0,175
송파구_가락골골목형상점가,가락골골목형상점가,송파구,서울특별시 송파구 송이로20길 12-16 가락골골목형상점가,상점가,12607.5,191
송파구_가락몰_골목형상점가,가락몰 골목형상점가,송파구,서울 송파구 양재대로 932 가락몰 판매동,골목형,112511.0,1221
송파구_마천시장관리주식회사,마천시장관리주식회사,송파구,서울특별시 송파구 마천로45길 23 마천시장,건물형,3871.0,64
송파구_마천중앙시장,마천중앙시장,송파구,"서울 송파구 마천로45길 16 (마천동, 2층)",골목형,14757.0,136
송파구_문정동로데오거리상점가,문정동로데오거리상점가,송파구,서울특별시 송파구 동남로4길 10 문정동로데오거리상점가,상점가,45850.0,191
송파구_방이시장,방이시장,송파구,서울특별시 송파구 가락로 243 방이시장,골목형,35625.0,134
송파구_새마을시장,새마을시장,송파구,서울특별시 송파구 석촌호수로12길 3-9 새마을시장,골목형,19961.0,116
송파구_석촌시장,석촌시장,송파구,서울특별시 송파구 송파대로37길 52 석촌시장,골목형,17833.0,67
송파구_풍납시장,풍납시장,송파구,서울특별시 송파구 바람드리길 15-1 풍납시장,골목형,23670.0,140
송파구_잠실역지하쇼핑센터,잠실역지하쇼핑센터,송파구,서울 송파구 올림픽로 지하 265 잠실역 2호선,지하도상가,8445.73,139
강동구_고덕골목형상점가,고덕골목형상점가,강동구,서울특별시 강동구 고덕로 83길 18 고덕 골목형상점가,상점가,6699.0,104
강동구_고분다리전통시장,고분다리전통시장,강동구,서울시 강동구 구천면로34길 고분다리전통시장,골목형,1468.0,72
강동구_길동복조리시장,길동복조리시장,강동구,서울시 강동구 천중로 52길 37 길동복조리시장,골목형,13189.0,151
강동구_둔촌역전통시장,둔촌역전통시장,강동구,"서울시 강동구 풍성로58길, 양재대로91길 일대 둔촌역전통시장",골목형,4140.0,87
강동구_명일전통시장,명일전통시장,강동구,"서울특별시 강동구 양재대로138길, 상암로47길 일대 명일전통시장",골목형,1862.0,58
강동구_성내전통시장,성내전통시장,강동구,서울시 강동구 천호대로 162길 성내전통시장,골목형,2700.0,76
강동구_암사종합시장,암사종합시장,강동구,"서울특별시 강동구 상암로11길, 고덕로10길 암사종합시장",골목형,17394.0,110
강동구_장신구거리,장신구거리,강동구,서울시 강동구 성내로 83 장신구거리,건물형,101111.0,170
강동구_천호로데오거리상점가,천호로데오거리상점가,강동구,서울시 강동구 천호대로157길 40 천호동로데오거리상점가,상점가,509181.0,150
